@relation targetAtiva-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1-weka.filters.unsupervised.attribute.Remove-R1-4

@attribute CCLA_MED numeric
@attribute Cda_MED numeric
@attribute CE_MED numeric
@attribute CHINa_MED numeric
@attribute CLCA_MED numeric
@attribute COMBa_MED numeric
@attribute COMBAa_MED numeric
@attribute CT_CP_MED numeric
@attribute Daa_MED numeric
@attribute Dca_MED numeric
@attribute Dma_MED numeric
@attribute ENDIV_MED numeric
@attribute FUTLa_MED numeric
@attribute GAFa_MED numeric
@attribute GAOa_MED numeric
@attribute GATa_MED numeric
@attribute GIROAa_MED numeric
@attribute GLCAa_MED numeric
@attribute ILNCG_MED numeric
@attribute IMOB_RECa_MED numeric
@attribute INTWOa_MED numeric
@attribute LAA_MED numeric
@attribute LC_MED numeric
@attribute LG_MED numeric
@attribute NCGA_MED numeric
@attribute NCGRa_MED numeric
@attribute NITAa_MED numeric
@attribute OENEG_MED numeric
@attribute PLCT_MED numeric
@attribute PMCRa_MED numeric
@attribute PMPEa_MED numeric
@attribute Raa_MED numeric
@attribute RPLa_MED numeric
@attribute SIZE_MED numeric
@attribute TA_MED numeric
@attribute TLTA_MED numeric
@attribute Tra_MED numeric
@attribute VAR_LL_T_1ANOa_MED numeric
@attribute VAR_REC_T_1ANOa_MED numeric
@attribute WCTA_MED numeric
@attribute DIF_EM_MED numeric
@attribute Target {0,1}

@data
0.228776,0.254842,0.568932,1,0.64955,0.996936,0.996039,3.101418,0.195066,0.006771,0.786121,0.756182,0.164673,0.433921,8.646357,0.306614,3.261426,0.133631,4.014532,0.041246,0,0.162946,1.539526,0.955625,0.051169,0.011191,0.101746,0,0.322433,40.393076,12.837899,0.603478,0.244794,4.415369,0.161225,0.756182,0.039205,0.988268,0.138612,0.228776,1,0
0.124152,0.054836,0.916865,0,1.03748,1.028521,1.251955,1.127095,0.068319,0.032689,0.920465,0.526809,0.211828,1.886911,0.412025,13.639272,2.448631,0.140591,-0.901199,8.595198,0.5,0.221305,1.117386,1.172644,0.201171,0.074928,0.104896,0,0.908195,41.928791,41.528399,0.334187,0.311541,4.941755,-0.070813,0.526809,-2.585441,-0.306845,0.190646,0.124152,1,0
-0.062592,0.351447,0.747556,1,1.124415,0.967564,0.996379,2.326961,0.348821,0.013584,0.610951,0.699425,0.16698,0.025003,34.439619,0.406346,2.460958,0.127763,0.19251,0.217938,0,0.109603,0.889351,0.660854,-0.117252,-0.047645,0.008305,0,0.429745,30.436244,41.455088,0.911148,0.031342,4.628924,0.013799,0.699425,0.004659,1.567822,0.033206,-0.062592,1,0
0.341031,0.119233,1,1,0.554722,1.100815,1.063247,0.821159,0.250831,0.008634,0.827649,0.450899,-0.003479,0.120925,-6.359978,0.555831,1.799107,-0.001595,2.211842,0.12456,0,0.448076,1.802704,1.803446,-0.285819,-0.143535,-0.010855,0,1.217791,10.655578,36.250073,0.419166,-0.020042,3.724457,0.645599,0.450899,0.358844,-1.784694,0.144653,0.341031,1,0
-0.102467,13.905081,0.879078,1,1.151316,0.97804,0.978977,5.814762,0.077671,0.009042,0.819712,0.85326,0.066272,0.098276,-14.214051,0.249992,4.000134,0.054186,0.589338,0.076618,0,0.099262,0.868571,0.869539,-0.227884,-0.053026,0.006806,0,0.171976,37.812807,51.576293,0.822918,0.023304,5.400965,0.146363,0.85326,0.028871,-1.552698,0.139805,-0.102467,1,0
-0.748507,0,1,-0.010236,10.651486,?,-124.022877,4.749118,?,?,?,0.874399,0,12.601141,?,?,?,0,0.329885,?,0,-0.070843,0.093884,0.726518,-0.550851,?,0,0,0.143642,?,0,0,-469.888498,2.682057,0.077554,0.874399,?,-1648.92746,?,-0.748507,1,0
0.038156,0.292461,0.715855,1,0.898045,0.968515,0.969869,0.460027,0.243492,0.024657,0.723656,0.315081,0.433846,0.233472,0.373585,0.458392,2.181537,0.115349,1.215847,0.062729,0,0.229654,1.11353,1.006268,-0.072244,-0.035564,0.088434,0,2.173786,11.935083,21.227318,0.605205,0.111361,6.608751,0.142011,0.315081,0.043722,0.032499,0.153151,0.038156,1,0
-2.11708,0.093511,1,-1,61.084191,1.001035,1.056484,-1.675989,0.024088,0.927012,0,2.49878,-0.06044,?,1.577635,0.275198,3.63429,-0.184596,0.006239,0.240638,1,-2.021694,0.018036,0.018036,-1.92425,-0.52882,-0.684841,1,-0.597926,1.656563,0,0.146424,?,2.895803,0.017018,2.49878,0.002656,0.095317,0.060418,-2.11708,1,0
0.71259,?,1,-1,0.102884,1.044709,1.014947,0.087283,0.123328,0,0.920972,0.080243,0.521894,0.00481,-2.653691,0.241461,4.172559,0.044262,1.126508,0.026453,0.5,0.007621,9.753288,9.753288,0.355427,0.084159,0.007621,0,11.520487,22.10779,0.790141,0.35927,0.008595,4.439698,0.389693,0.080243,0.095771,-0.329425,0.136514,0.71259,1,0
0.380538,0.250381,0.777201,-1,0.56438,1.017559,0.990729,1.938485,0.100093,0.043295,0.854891,0.659689,0.038831,0.086422,-5.948045,0.235458,4.247046,0.028173,2.711495,0.014178,0,0.088417,1.771857,1.37709,-0.286013,-0.083951,0.002504,0,0.515867,11.284597,24.890746,0.369537,0.009124,4.250677,0.669414,0.659689,0.17449,-0.508231,0.156216,0.380538,1,0
-0.082389,0.639769,0.92749,1,1.157884,0.942076,0.966243,1.275739,0.264648,0.029183,0.706561,0.560582,0.420038,0.298314,-1.830059,0.299762,3.335978,0.253797,0.334341,0.080552,0,0.410315,0.863644,0.741912,-0.087775,-0.026312,0.137539,0,0.783859,8.825335,22.045055,1.124737,0.338794,4.639736,0.032024,0.560582,0.013807,-0.350135,0.486881,-0.082389,0,0
0.632858,?,0.953623,-1,0.307756,0.882365,0.883725,0.418515,0.109602,0,0.772763,0.295037,-8.172512,2.289545,?,0.577739,1.730886,-2.411197,9.224038,0.003143,1,0.704963,3.249328,3.14501,-0.076952,-0.044458,-2.415549,0,2.389401,41.145281,68.705448,-1.496582,-3.426493,4.791709,0.70981,0.295037,0.410085,?,?,0.632858,1,0
0.018287,0.346631,0.654535,1,0.952958,0.971688,0.974247,1.780482,0.226751,0.006813,0.74867,0.64035,0.214879,0.194507,7.643617,0.270492,3.696972,0.133944,1.254802,0.059123,0,0.109012,1.049364,1.035028,-0.071768,-0.020086,0.082325,0,0.561646,23.381548,26.865336,1.043801,0.280146,4.345461,0.083081,0.64035,0.022473,-0.144606,0.079235,0.018287,1,0
-0.21729,?,0.979181,1,1.397972,0.669066,0.680117,3.535415,0.140164,0.011881,0.517021,0.779513,1.377565,2.302475,?,0.308181,3.244842,1.07383,0.574522,0.141576,0,0.19673,0.715322,0.70043,-0.510697,-0.157387,0.776038,0,0.282852,27.227696,2.214626,1.528639,3.519653,3.589709,0.293407,0.779513,0.090422,?,?,-0.21729,1,0
-0.352304,0,0.645923,1,2.097973,1.477135,1.466975,2.762602,0.557071,0.003438,0.73562,0.973437,0.061064,0.14633,-2.189132,0.710014,1.408485,0.042347,-0.611916,0.441184,0,0.015496,0.476911,0.335387,-0.23867,-0.168563,0.042347,0,0.027309,21.104352,40.765353,1.074227,0.169195,4.076672,0.016671,0.973437,-0.010026,-0.351334,0.104095,-0.352304,1,0
0.370677,0.097719,0.975722,1,0.563881,0.945266,0.928037,0.895515,0.093069,0.002036,0.851588,0.472439,0.4211,0.463368,7.081696,0.223463,4.47502,0.164116,1.056459,0.020183,0,0.342423,1.773424,1.956188,0.120827,0.036662,0.113671,0,1.116676,29.065138,18.862801,0.498614,0.200171,4.867866,0.138022,0.472439,0.048706,1.074202,0.091568,0.370677,1,0
0.344735,0.623572,0.54404,1,0.435365,0.955099,0.96391,0.678378,0.211805,0.006299,0.743789,0.404187,0.363351,0.238553,-3.3669,0.491915,2.032873,0.128332,1.306362,0.08714,0,0.179308,2.296921,1.720026,0.21397,0.096847,0.062704,0,1.474105,41.603879,17.954831,0.416009,0.087969,4.57422,0.245586,0.404187,0.126517,-0.347558,0.066283,0.344735,1,0
0.672895,0.080684,0.771017,1,0.30578,0.523922,0.531243,0.644156,0.258844,0.011343,0.255227,0.391785,0.602647,0.764183,1.524545,0.734191,1.367787,0.326723,0.705401,0.106461,0,0.595579,3.270321,2.48122,0.159165,0.249826,0.236962,0,1.55242,138.454997,43.57366,0.604101,0.430905,3.824393,0.247145,0.391785,0.177437,1.162017,0.465168,0.672895,1,0
0.478685,?,0.041679,-1,0.015945,2.400179,2.404927,0.228649,1.132691,0,1.267488,0.186098,-0.033017,0.115308,?,19.336082,0.051717,-0.006144,147.584371,0.027983,1,0,62.714849,5.329265,-0.003266,-0.063144,-0.006264,0,4.373509,22.059877,3.304252,-0.066746,-0.007696,7.290553,0.48195,0.186098,9.319034,?,?,0.478685,1,0
0.696352,0.801867,1,1,0.229245,0.823736,0.795087,0.272475,0.136065,0.011731,0.651694,0.21413,0.990159,0.817472,-1.165203,1.192454,0.838607,0.212023,1.339001,0.048749,0,0.327356,4.362143,4.362478,0.302258,0.391512,0.203563,0,3.670059,188.719066,0,0.284732,0.259028,4.465726,0.387798,0.21413,0.524235,-0.519806,0.200872,0.696352,1,0
-0.383258,1.085748,0.983286,1,1.86036,?,-3.803934,5.361591,?,?,?,0.842807,0.414412,-0.306171,?,?,?,0.349269,-2.009589,?,0,-0.367728,0.537531,0.53025,-0.127346,?,0.064477,0,0.186512,?,?,-1.339702,0.410178,3.68148,-0.255912,0.842807,?,?,?,-0.383258,1,0
0.113768,0.782594,1,1,0.886232,0.857491,0.925639,5.977229,0.039419,0.038436,0.773526,0.886232,0.392759,1.275069,-2.063167,0.214734,4.660248,0.393979,-0.758816,0,0,0.03062,1.128373,1.128373,0.398045,0.092186,0.040103,0,0.128373,47.854828,39.692023,0.605691,0.817743,3.740947,-0.360172,0.886232,-0.087936,-1.991984,0.190086,0.113768,0,0
0.524901,2.532079,0.926419,1,0.405067,0.921934,0.882942,0.705406,0.163953,0.005595,0.762485,0.413629,0.806121,0.58672,0.64167,0.424955,2.353191,0.231317,8.556677,0.041385,0,0.29247,2.468728,2.172426,-0.069462,-0.024021,0.190219,0,1.417623,28.407099,34.920081,0.523014,0.273311,4.320771,0.620395,0.413629,0.252627,0.230063,0.155642,0.524901,1,0
0.342057,0,1,1,0.437048,0.835463,0.822726,0.487654,0.729683,0,0,0.327801,1.482743,0.184316,-5.826512,0.456432,2.190908,0.345245,2.977791,0.147333,0,0.315968,2.288077,2.288077,-0.154397,-0.056699,0.220148,0,2.050633,0,0,1.776862,0.327505,2.422013,0.541706,0.327801,0.198932,-0.912819,0.077792,0.342057,1,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1,0
0.482513,5.976856,1,1,0.476769,0.924988,0.988796,0.784651,0.077739,0,0.828681,0.439666,0.085054,2.002114,2659.038784,1.62509,0.615351,0.037395,2.64318,0.070783,0,0.560334,2.097452,2.198688,-0.330066,-0.536386,-0.00113,0,1.274452,79.604174,45.555337,0.028498,-0.002016,4.992954,0.737496,0.439666,1.369014,8021.894493,1.173509,0.482513,1,0
-16.159595,?,1.792753,1,29.665692,1.074053,1.099363,-1.120073,0.248425,0.032577,0.793052,9.328292,1.259705,?,?,0.021718,46.044279,11.750901,0.033301,0.009475,0,-8.328292,0.033709,0.033709,-16.716266,-0.363048,10.561939,1,-0.892799,0,151.731539,-10.765412,?,3.426514,0.556671,9.328292,0.01209,?,?,-16.159595,1,0
0.228067,0.04866,0.965195,1,0.740709,1.163674,1.005681,1.927616,0.360955,0.009551,0.701008,0.658425,0.232319,0.851839,-3.648492,0.645605,1.548935,0.127013,0.348939,0.037947,0,0.168424,1.350059,1.304814,0.220332,0.142821,0.115762,0,0.518776,129.507833,55.964524,0.571766,0.339421,3.645638,0.067524,0.658425,0.033067,-0.493348,0.161629,0.228067,1,0
0.26176,0.310995,1,1,0.712496,1.022418,1.020486,1.720001,0.441421,0.01804,0.561967,0.632353,0.116528,0.004587,-14.805321,0.267187,3.742693,0.06961,2.623783,0.025021,0,-0.027451,1.403517,1.38642,-0.101369,-0.029465,0.003835,0,0.581395,44.187093,51.831116,1.745466,0.008006,3.165436,0.275,0.632353,0.072026,-1.004375,0.106656,0.26176,1,0
0.246661,1.184839,0.884534,1,0.665367,0.919704,0.94004,1.200712,0.142294,0.000041,0.764788,0.54131,0.575073,0.523431,-4.431859,0.30078,3.327802,0.293507,4.121135,0.042385,0,0.390676,1.596414,1.492026,-0.103537,-0.0382,0.196262,0,0.859863,36.337618,13.953103,0.741989,0.50809,3.269806,0.272275,0.54131,0.068267,0.156105,0.190778,0.246661,1,0
0.077769,0.221133,0.318407,1,0.769109,1.00418,1.014577,2.436256,0.151268,0.06379,0.795729,0.708986,0.061535,0.053095,0.767845,0.849273,1.177478,0.04473,1.490475,0.146443,0,-0.73649,1.300207,0.825157,-0.138569,-0.091686,0.040262,0,0.410466,6.42271,19.486751,0.157621,0.147426,6.167804,0.116881,0.708986,0.0948,0.38416,0.252132,0.077769,0,0
0.799853,0,1,0,0.119074,0.767438,0.38854,0.118866,0,0.311956,0,0.116191,-0.26811,1.754609,6.853796,0.460997,2.169214,-0.026686,1.406783,0,0,0,6.024957,6.024957,0.04671,0.043066,-0.03382,0,4.81606,55.76138,36,-0.026686,-0.077405,2.201037,0.25183,0.116191,0.173479,-1,-0.411832,0.799853,1,0
0.204497,0.461599,0.601074,1,0.61092,0.976276,0.986188,1.392371,0.220168,0.010947,0.748961,0.582005,0.212613,0.175384,4.536663,0.312327,3.201774,0.120744,3.97265,0.090577,0,0.2569,1.636875,1.073704,-0.073818,-0.022951,0.057819,0,0.7182,19.18476,24.716878,0.83216,0.145947,4.009812,0.268775,0.582005,0.085978,0.67638,0.136506,0.204497,1,0
0.01044,0.398082,0.987987,1,0.629993,1.178007,1.100401,0.055055,0.319497,0.132626,0.694839,0.051846,0.030925,-0.802852,1,4.659425,0.521628,-0.016847,2.402131,4.415652,0,0.498727,1.617971,1.37731,-0.019316,-0.065743,-0.021306,0,20.882708,0,30.452331,0.016433,-0.02095,3.620964,0.115017,0.051846,0.07519,-1,0.033424,0.01044,1,0
0.665672,0.003242,1,1,0.208737,0.888085,0.850825,0.223907,0.175692,0,0.728993,0.182944,1.573038,0.846547,4.811028,1.052446,0.950167,0.235883,19.135989,0.146457,0,0.812346,4.79071,4.79071,-0.015387,-0.010006,0.23549,0,4.466146,56.22847,32.840457,0.325161,0.2652,3.99597,0.662333,0.182944,0.697127,0.357842,0.087151,0.665672,1,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1,0
0.357754,?,1,1,0.402618,0,0.419059,0.317724,0,0,0,0.241116,0.996997,0.159424,7.915122,3.08403,0.324251,0.202848,2.69361,1.223006,0,0.389788,2.482826,2.482826,-0.212743,-0.656106,0.029742,0,3.130162,33.742732,?,0.246486,0.039296,2.441665,0.57054,0.241116,1.767294,-1.436208,1.63149,0.357754,1,0
0.494026,0.21391,0.282191,1,0.202692,0.311467,0.314306,0.764829,0.244414,0,0.055737,0.433373,2.383437,0.912774,1.602891,0.519992,1.92461,0.856099,4.988735,0.029945,0,0.525007,4.933585,2.231493,0.03634,0.022238,0.611283,0,1.307482,0,0,1.429976,0.750544,3.306114,0.342076,0.433373,0.099617,-0.024907,-0.009088,0.494026,0,0
0.387139,1.194494,0.676947,-1,0.388633,1.443039,1.35679,0.768664,0.244257,0,1.098209,0.434601,0.271959,0.140561,-16.115621,1.195646,0.836368,0.052376,4.406161,0.489453,0,-0.024372,2.573122,1.701022,-0.127927,-0.156129,0.037963,0,1.300959,69.459593,22.118358,0.201745,0.047018,3.626339,0.397817,0.434601,0.589393,-3.431321,0.1641,0.387139,1,0
0.156454,?,1,1,0.374935,?,0,0.103566,?,?,?,0.093846,1307.021784,1.072507,?,?,?,122.659202,2.667126,?,0,-0.093846,2.667126,2.667126,-0.093846,?,122.658109,0,9.655717,?,?,126.210108,135.361267,2.20845,0.2503,0.093846,?,?,?,0.156454,1,0
0.938397,0.013199,1,1,0.061603,0.523636,116.39085,0.065673,0.523636,0,0,0.061603,2.383887,0.403548,2.562461,3.962652,0.252356,0.106758,17.55383,0,0,-0.739262,16.325433,16.325433,-0.031324,-0.262479,0.097068,0,15.325433,0,?,0,0.10061,1.883917,1,0.061603,3.962652,-2.158814,-1,0.938397,1,0
-0.603998,0.034424,1,-1,1.712567,0.821558,0.828502,-1.805033,0.193143,0.187639,0.440775,1.451636,-0.384594,0.732425,-12.005688,0.213034,4.694086,-0.614244,0.346873,0.020318,1,-0.730558,0.583919,0.583919,-0.260118,-0.055414,-0.730558,1,-0.311122,129.70597,0,0.453333,1.284814,3.212041,0.132429,1.451636,0.021306,-15.01742,12.251515,-0.603998,1,0
0.547272,0.33823,1,1,0.324335,1.123684,1.035277,0.37882,0.140855,0,0.979756,0.274742,0.305766,1.170967,0.507864,0.822542,1.215743,0.147983,3.122561,0.085721,0,0.091031,3.083227,3.083227,-0.271172,-0.23263,0.136961,0,2.639779,0.398585,36.666357,0.187732,0.255746,3.761985,0.885139,0.274742,0.696318,-0.276829,0.168546,0.547272,1,0
0.071987,0.327413,0.912389,-1,0.874286,0.914014,0.940217,1.422532,0.465563,0,0.438853,0.587209,0.067177,-0.070881,-7.501467,0.55982,1.786287,0.045226,-0.477686,0.032957,1,-0.11804,1.14379,0.902853,0.137823,0.098565,-0.020309,0,0.702972,120.745637,30.466263,0.919099,-0.062152,3.99693,-0.008764,0.587209,-0.004492,0.286151,-0.012045,0.071987,1,0
0.127167,0.572885,1,1,0.664048,0.751489,0.760414,0.584185,0.371662,0,0.181364,0.368761,0.717756,0.38964,2.964393,0.602888,1.658683,0.180415,2.847271,0.254747,0,0.508395,1.505915,1.505915,-0.121096,-0.074364,0.01209,0,1.711787,3.018635,0,0.985159,0.016149,3.196409,0.269246,0.368761,0.165119,-1.029974,0.126113,0.127167,1,0
0.128584,3.432046,1,1,0.768108,0.900327,0.858223,0.526337,0.492834,0,0.374711,0.425916,1.318399,0.054092,2.89554,0.243639,4.104429,0.439747,0.753535,0.091159,0,-0.50948,1.301901,1.301901,-0.235344,-0.047435,0.03214,0,1.347882,7.769145,0,2.490625,0.146913,3.275888,0.201034,0.425916,0.038701,-0.367177,0.065515,0.128584,1,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,1,0
-0.065159,0.219761,0.805614,1,1.097648,0.941461,0.949656,14.188162,0.218405,0.031402,0.701561,0.934159,0.08791,0.331132,-3.143944,0.257446,3.884307,0.080017,-1.139823,0.051481,0,0.031259,0.911039,0.834154,0.001762,0.001258,0.012053,0,0.070481,56.169547,17.044924,0.907482,0.134254,4.872053,-0.059101,0.934159,-0.042217,0.312608,0.119102,-0.065159,0,0
0.145445,?,0.739773,?,0.789244,1.029924,1.036711,2.7916,0.14618,0.001737,0.882007,0.736259,-0.038533,0.398042,?,0.361177,2.768724,-0.02837,1.720933,0.04049,?,-0.182732,1.267035,1.204699,-0.201745,-0.072866,-0.046496,0,0.358217,30.796043,45.396563,-0.442907,-0.176295,4.193593,0.34719,0.736259,0.125397,?,?,0.145445,1,0
0.711988,?,0.360056,1,0.040774,0.367883,0.034009,0.385332,0.250949,0,0,0.21762,159.735064,1.768368,1,1.709626,0.584923,0.945443,1.762096,0,0,0.259904,6.843594,7.280165,0.023981,0.208887,0.825065,0,0.718012,75.199176,?,0.947339,3.173103,2.441131,0.561785,0.21762,0.907604,1.673103,-1,0.711988,1,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1,0
0.488697,0.181771,1,1,0.452595,0.6989,0.574596,0.825477,0.288594,0.003849,0.235608,0.437472,0.34408,0.815073,1.991908,2.079534,0.482216,0.166556,7.499683,0,0,0.129724,2.273402,2.343709,-0.020326,-0.103999,0.145245,0,1.389274,360,180,0.395843,0.25333,3.140108,0.533259,0.437472,1.113412,1.21632,0.61063,0.488697,1,0
0.51206,0.023287,0.859889,-1,0.362276,1.092387,1.060917,0.467988,0.337102,0,0.746678,0.341261,0.00834,0.070735,-3.747958,0.326774,3.060217,0.002846,8.251046,0.024667,0,0.202558,2.760326,2.264355,-0.038375,-0.011672,0.001761,0,1.930306,9.167872,26.702334,0.869927,0.012687,2.760697,0.522865,0.341261,0.183621,-0.321478,-0.049575,0.51206,1,0
0.201687,0.001285,1,1,0.649769,0.61711,0.651309,0.898347,0.410981,0,0.13129,0.504127,0.057507,0.970629,-2.616709,1.726971,0.586095,0.027214,0,0.231564,0,-0.450096,1.257929,1.257929,-0.001544,0.303981,0.016524,0,0.983627,58.63113,0,0.408784,0.200785,1.975659,0,0.504127,0.051076,-1.030938,1.051682,0.201687,1,0
0.62655,?,1.252825,-1,0.30009,?,111.846478,0.272646,?,?,?,0.191603,-28.23443,3.923672,?,?,?,-10.990898,8.320717,?,1,0.664395,8.779126,8.779126,-0.263999,?,-11.015301,0,9.404542,?,?,-1.347823,-16.517856,2.592366,0.89055,0.191603,?,-45.205502,?,0.62655,1,0
-0.02655,0.27648,0.723392,1,1.057256,1.012673,1.004535,1.269176,0.129505,0.005919,0.9028,0.559311,0.156116,0.214964,3.855474,0.561502,1.780937,0.083964,0.591609,0.20234,0,0.187975,0.945845,0.85338,-0.065011,-0.021804,0.026867,0,0.787913,28.769814,23.218929,0.270427,0.058132,5.502031,0.029375,0.559311,0.0129,0.668369,0.067152,-0.02655,1,0
-0.314451,0.226774,1,1,1.626318,0.761125,0.767062,4.450012,0.4905,0.025796,0.203469,0.85855,0.926299,0.565004,0.314878,0.121677,8.218484,0.795274,0.34823,0.056139,0,0.027599,0.614886,0.614886,-0.522284,-0.074359,0.548029,0,0.164754,0.867347,0,4.774772,2.054035,3.165815,0.212811,0.85855,0.025894,0.023097,0.14563,-0.314451,0,0
0,?,1,1,1,0.876565,0.919384,1.642908,0.343725,0.109739,0.503096,0.98694,0.283446,1.480887,?,0.323745,3.152286,0.12264,1,0.070875,0,0,1,1,-0.270546,-0.114945,0.04268,0,0.013233,80.540036,7.087489,0.531968,1.314107,3.153486,0.187158,0.98694,0.048395,-1,0.247625,0,1,0
0.334201,0.008129,0.608882,1,0.56092,0.988004,0.980556,5.206658,0.181166,0.107939,0.684917,0.830818,0.093897,0.322118,-2.297517,0.321216,3.137336,0.079508,1.98198,0.011435,0,-0.074606,1.782951,1.167277,-0.325441,-0.115581,0.035842,0,0.206017,0.90221,32.477869,0.70515,0.273263,3.995099,0.727699,0.830818,0.21201,-1.308428,0.337898,0.334201,1,0
0.171847,0,1,1,0.21404,0.727681,0.801247,0.050395,0.646576,0,0.086946,0.047977,2.129223,0.081376,2.789159,1.299764,0.77161,0.121304,3.651481,0.992589,0,0.257942,2.842186,2.842186,-0.047977,-0.083404,0.049654,0,17.450951,0,0,0.757962,0.052092,2.330821,0.196457,0.047977,0.151729,-0.919702,0.294766,0.171847,1,0
0.454511,0.016108,0.506959,-1,0.459348,1.034229,0.998684,1.718464,0.440932,0.012985,0.573317,0.632145,0.131552,0.081422,2.056652,0.361173,2.768754,0.078434,1.088448,0.040398,0,0,2.176997,1.351849,0.210549,0.064059,0.006999,0,0.581915,42.286476,25.996635,1.227875,0.03152,2.627329,0.345476,0.632145,0.124777,-1.105115,0.159427,0.454511,1,0
-1.159472,1.004201,0.626022,-1,2.384031,0.988187,1.014377,-1.882529,0.154131,0.00651,0.836894,2.133108,-0.10157,?,2.545367,0.094083,10.628908,-0.359731,0.001505,0.015287,1,-1.737194,0.419458,0.277896,-0.732579,-0.088237,-0.736923,1,-0.5312,11.442028,36.760197,1.365166,?,3.801436,0.002846,2.133108,0.000247,0.077432,0.065293,-1.159472,1,0
0.129412,0.019893,0.984336,1,0.712668,0.671219,0.671378,0.340494,0.538004,0,0.106458,0.254006,0.214158,0.058083,-3.565902,0.814346,1.227979,0.081867,1.430399,0.675904,0,0.181828,1.403179,1.040207,-0.06311,-0.111977,0.0447,0,2.936913,0,0,1.245837,0.072362,3.166354,0.43009,0.254006,0.313489,0.287937,0.88517,0.129412,1,0
0.336873,0.663794,0.603377,1,0.550733,0.969614,0.979753,2.398457,0.16843,0.004314,0.75468,0.705749,0.093136,0.173357,1.648309,0.470339,2.126126,0.059011,5.673717,0.051878,0,0.246337,1.815762,1.498703,-0.017782,-0.007382,0.014263,0,0.416935,24.247596,22.362221,0.377608,0.04229,4.419179,0.344398,0.705749,0.185341,0.707893,0.156199,0.336873,1,0
-0.301375,0.010412,0.986716,-1,2.857099,0.832011,0.373898,1.655361,0.122391,0,0.587007,0.746065,0.030844,1.412585,8.537651,12.203605,0.051205,0.012345,-0.052024,10.369019,0,0,0.344381,0.336649,-0.049983,-5.957701,-0.000981,0,0.340365,0,50.706789,-0.173928,-0.012979,4.717026,-0.023072,0.746065,-0.014575,-0.095561,-0.085731,-0.301375,1,0
-0.29786,0.003963,0.572516,-1,3.261158,0.964815,0.984079,4.012245,0.084081,0.032692,0.840788,0.843307,-0.083047,-18.814622,-0.160853,4.19217,0.23854,-0.065196,-0.194225,2.93767,1,-0.571163,0.30664,0.241396,-0.199305,-0.380299,-0.073205,0,0.185808,41.349525,0,0.039709,-0.483355,5.315565,-0.03871,0.843307,-0.073863,-0.040762,0.386539,-0.29786,1,0
-0.017442,0.171304,0.565422,1,1.124298,1.287092,1.379839,1.469394,0.591518,0.010202,0.701903,0.665239,0.100055,-0.006355,-6.556079,0.996004,1.004012,0.083563,-0.608496,0.648083,0,0.324597,0.889444,0.381981,-0.002494,-0.002282,0.002944,0,0.503219,48.900645,23.7967,0.559616,-0.002032,4.5068,-0.161485,0.665239,-0.147835,-0.734481,0.205863,-0.017442,1,0
0.238678,0.06003,0.92532,1,0.605672,0.774011,0.759839,1.026586,0.269735,0.045425,0.432412,0.506559,0.632703,0.320224,0.794621,0.404117,2.474528,0.127011,3.933877,0.023827,0,0.354299,1.65106,1.621268,-0.057061,-0.024413,0.070046,0,0.974103,15.650101,36.340182,0.942647,0.119809,5.438141,0.30705,0.506559,0.096038,0.214598,0.307513,0.238678,1,0
-0.087267,0.250001,1,-1,1.305312,0.953361,0.969708,0.595142,0.137381,0.032358,0.772695,0.587082,0.074997,0.217202,1.047037,0.249614,4.006191,0.047835,-0.622138,0.006805,0,-0.178617,0.766101,1.637339,-0.241879,-0.051297,0.023714,0,0.70334,1.59612,21.172804,0.772383,0.144507,3.535608,-0.024292,0.587082,-0.004266,-1.338974,1.303116,-0.087267,1,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1,0
0.751967,0.059925,1,-1,0.216104,1.366704,1.149773,0.261515,0.374799,0,0.980996,0.207302,-0.427755,1.315935,0.797644,1.075967,0.929396,-0.150067,8.274378,0.013552,1,-0.193715,4.627396,4.73701,-0.10861,-0.138284,-0.180629,0,3.823877,3.715987,76.681338,-0.006375,-0.342498,4.397016,0.855339,0.207302,0.920317,0.962247,0.289254,0.751967,1,0
-0.343263,794.2875,1,-1,1.424744,0.937277,0.95687,1.514932,0.130762,0.005889,0.79059,0.927971,0.010121,1.661057,-7.364814,0.494143,2.023706,0.010379,0.097022,0.047731,1,0.023209,0.701881,0.857063,-0.380146,-0.187846,-0.058729,0,0.07762,58.953521,143.415794,0.283441,0.869058,3.808,0.042297,0.927971,0.018445,-0.218036,0.112868,-0.343263,1,0
